ExperimentName,Subject,Session,Allowed,Clock.Information,ConsecNonResp[Session],ConsecRTLess200[Session],DataFile.Basename,ExperimentVersion,FontStyle,Group,Handedness,Main.RefreshRate,NARGUID,Nontarget,RunNumber,RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionTime,StimuliDir,StudioVersion,SUBID,Target,TotalRespGreater200[Session],TrialsPerRun[Session],triggercode,Block,BlockType,Cue2Back.Duration,Cue2Back.FinishTime,Cue2Back.OffsetTime,Cue2Back.OnsetTime,Cue2Back.StartTime,CueFix.Duration,CueFix.FinishTime,CueFix.OffsetTime,CueFix.OnsetTime,CueFix.StartTime,CueTarget.Duration,CueTarget.FinishTime,CueTarget.OffsetTime,CueTarget.OnsetTime,CueTarget.StartTime,Fix.Duration,Fix.FinishTime,Fix.OffsetTime,Fix.OnsetTime,Fix.StartTime,Fix15sec.Duration,Fix15sec.FinishTime,Fix15sec.OffsetTime,Fix15sec.OnsetTime,Fix15sec.StartTime,Stim.ACC,Stim.CRESP,Stim.Duration,Stim.FinishTime,Stim.OffsetTime,Stim.OnsetTime,Stim.RESP,Stim.RT,Stim.RTTime,Stim.StartTime,StimType,Stimulus,TargetType
Emo_Nback_20180527,1,Behavioral,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,60.0506542241,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,17:32:25,Stimuli/,2.0.10.252,0,1,0,160,['space'],1.0,Cue2Back,2500.0,33072.0,33072.0,30572.0,30572.0,500.0,30572.0,30572.0,30070.0,30070.0,,,,,,,,,,,,,,,,,,,,,,,0,,,Faces,,
Emo_Nback_20180527,1,Behavioral,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,60.0506542241,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,17:32:25,Stimuli/,2.0.10.252,0,1,0,160,['space'],1.0,2-Back,,,,,,,,,,,,,,,,500.0,35572.0,35572.0,35073.0,35073.0,,,,,,1.0,No Match,2000.0,35073.0,35072.0,33082.0,2.0,1092,34175.0,33082.0,PosFace,23M_HO.bmp,nonlure
Emo_Nback_20180527,1,Behavioral,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,60.0506542241,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,17:32:25,Stimuli/,2.0.10.252,0,1,0,160,['space'],1.0,2-Back,,,,,,,,,,,,,,,,500.0,38072.0,38072.0,37573.0,37573.0,,,,,,1.0,No Match,2000.0,37573.0,37573.0,35582.0,2.0,693,36275.0,35581.0,PosFace,12F_HO.bmp,nonlure
Emo_Nback_20180527,1,Behavioral,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,60.0506542241,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,17:32:25,Stimuli/,2.0.10.252,0,1,0,160,['space'],1.0,2-Back,,,,,,,,,,,,,,,,500.0,40573.0,40573.0,40073.0,40073.0,,,,,,1.0,No Match,2000.0,40073.0,40073.0,38081.0,2.0,526,38609.0,38081.0,PosFace,AF02_HO.bmp,nonlure
Emo_Nback_20180527,1,Behavioral,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,60.0506542241,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,17:32:25,Stimuli/,2.0.10.252,0,1,0,160,['space'],1.0,2-Back,,,,,,,,,,,,,,,,500.0,43073.0,43073.0,42573.0,42573.0,,,,,,1.0,Match,2000.0,42573.0,42573.0,40579.0,1.0,729,41309.0,40579.0,PosFace,12F_HO.bmp,target
Emo_Nback_20180527,1,Behavioral,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,60.0506542241,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,17:32:25,Stimuli/,2.0.10.252,0,1,0,160,['space'],1.0,2-Back,,,,,,,,,,,,,,,,500.0,45573.0,45573.0,45074.0,45074.0,,,,,,1.0,No Match,2000.0,45074.0,45074.0,43083.0,2.0,658,43742.0,43082.0,PosFace,WM011_HO.bmp,nonlure
Emo_Nback_20180527,1,Behavioral,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,60.0506542241,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,17:32:25,Stimuli/,2.0.10.252,0,1,0,160,['space'],1.0,2-Back,,,,,,,,,,,,,,,,500.0,48074.0,48074.0,47574.0,47574.0,,,,,,1.0,No Match,2000.0,47574.0,47574.0,45583.0,2.0,660,46243.0,45583.0,PosFace,HM04_HO.bmp,nonlure
Emo_Nback_20180527,1,Behavioral,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,60.0506542241,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,17:32:25,Stimuli/,2.0.10.252,0,1,0,160,['space'],1.0,2-Back,,,,,,,,,,,,,,,,500.0,50574.0,50574.0,50074.0,50074.0,,,,,,1.0,No Match,2000.0,50074.0,50074.0,48080.0,2.0,795,48876.0,48080.0,PosFace,AF02_HO.bmp,lure
Emo_Nback_20180527,1,Behavioral,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,60.0506542241,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,17:32:25,Stimuli/,2.0.10.252,0,1,0,160,['space'],1.0,2-Back,,,,,,,,,,,,,,,,500.0,53075.0,53075.0,52575.0,52575.0,,,,,,1.0,No Match,2000.0,52575.0,52575.0,50583.0,2.0,809,51394.0,50583.0,PosFace,BF037_HO.bmp,nonlure
Emo_Nback_20180527,1,Behavioral,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,60.0506542241,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,17:32:25,Stimuli/,2.0.10.252,0,1,0,160,['space'],1.0,2-Back,,,,,,,,,,,,,,,,500.0,55576.0,55575.0,55075.0,55075.0,,,,,,0.0,No Match,2000.0,55075.0,55075.0,53081.0,1.0,1094,54176.0,53081.0,PosFace,WM011_HO.bmp,lure
Emo_Nback_20180527,1,Behavioral,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,60.0506542241,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,17:32:25,Stimuli/,2.0.10.252,0,1,0,160,['space'],1.0,2-Back,,,,,,,,,,,,,,,,500.0,58075.0,58075.0,57576.0,57576.0,,,,,,1.0,Match,2000.0,57576.0,57576.0,55581.0,1.0,879,56462.0,55581.0,PosFace,BF037_HO.bmp,target
Emo_Nback_20180527,1,Behavioral,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,60.0506542241,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,17:32:25,Stimuli/,2.0.10.252,0,1,0,160,['space'],2.0,Cue0Back,,,,,,500.0,58576.0,58575.0,58083.0,58083.0,2500.0,61076.0,61076.0,58576.0,58576.0,,,,,,,,,,,,,,,,,,0,,,Faces,AF218_NC.bmp,target
Emo_Nback_20180527,1,Behavioral,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,60.0506542241,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,17:32:25,Stimuli/,2.0.10.252,0,1,0,160,['space'],2.0,0-Back,,,,,,,,,,,,,,,,500.0,63577.0,63577.0,63076.0,63076.0,,,,,,1.0,No Match,2000.0,63076.0,63075.0,61085.0,2.0,909,61995.0,61085.0,NeutFace,LF206_NC.bmp,nonlure
Emo_Nback_20180527,1,Behavioral,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,60.0506542241,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,17:32:25,Stimuli/,2.0.10.252,0,1,0,160,['space'],2.0,0-Back,,,,,,,,,,,,,,,,500.0,66076.0,66076.0,65576.0,65576.0,,,,,,1.0,Match,2000.0,65576.0,65576.0,63583.0,1.0,895,64478.0,63582.0,NeutFace,AF218_NC.bmp,target
Emo_Nback_20180527,1,Behavioral,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,60.0506542241,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,17:32:25,Stimuli/,2.0.10.252,0,1,0,160,['space'],2.0,0-Back,,,,,,,,,,,,,,,,500.0,68577.0,68577.0,68077.0,68077.0,,,,,,1.0,No Match,2000.0,68077.0,68077.0,66085.0,2.0,427,66513.0,66085.0,NeutFace,42M_NC.bmp,nonlure
Emo_Nback_20180527,1,Behavioral,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,60.0506542241,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,17:32:25,Stimuli/,2.0.10.252,0,1,0,160,['space'],2.0,0-Back,,,,,,,,,,,,,,,,500.0,71077.0,71077.0,70577.0,70577.0,,,,,,1.0,No Match,2000.0,70577.0,70577.0,68584.0,2.0,1078,69664.0,68584.0,NeutFace,BM09_NC.bmp,nonlure
Emo_Nback_20180527,1,Behavioral,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,60.0506542241,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,17:32:25,Stimuli/,2.0.10.252,0,1,0,160,['space'],2.0,0-Back,,,,,,,,,,,,,,,,500.0,73578.0,73578.0,73077.0,73077.0,,,,,,0.0,No Match,2000.0,73077.0,73077.0,71082.0,1.0,1097,72180.0,71082.0,NeutFace,BM09_NC.bmp,lure
Emo_Nback_20180527,1,Behavioral,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,60.0506542241,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,17:32:25,Stimuli/,2.0.10.252,0,1,0,160,['space'],2.0,0-Back,,,,,,,,,,,,,,,,500.0,76078.0,76078.0,75578.0,75578.0,,,,,,1.0,Match,2000.0,75578.0,75578.0,73584.0,1.0,746,74331.0,73583.0,NeutFace,AF218_NC.bmp,target
Emo_Nback_20180527,1,Behavioral,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,60.0506542241,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,17:32:25,Stimuli/,2.0.10.252,0,1,0,160,['space'],2.0,0-Back,,,,,,,,,,,,,,,,500.0,78578.0,78578.0,78078.0,78078.0,,,,,,1.0,No Match,2000.0,78078.0,78078.0,76088.0,2.0,1259,77347.0,76087.0,NeutFace,7F_NC.bmp,nonlure
Emo_Nback_20180527,1,Behavioral,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,60.0506542241,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,17:32:25,Stimuli/,2.0.10.252,0,1,0,160,['space'],2.0,0-Back,,,,,,,,,,,,,,,,500.0,81078.0,81078.0,80578.0,80578.0,,,,,,1.0,No Match,2000.0,80578.0,80578.0,78584.0,2.0,863,79448.0,78584.0,NeutFace,7F_NC.bmp,lure
Emo_Nback_20180527,1,Behavioral,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,60.0506542241,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,17:32:25,Stimuli/,2.0.10.252,0,1,0,160,['space'],2.0,0-Back,,,,,,,,,,,,,,,,500.0,83579.0,83579.0,83079.0,83079.0,,,,,,1.0,No Match,2000.0,83079.0,83079.0,81082.0,2.0,914,81997.0,81082.0,NeutFace,42M_NC.bmp,lure
Emo_Nback_20180527,1,Behavioral,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,60.0506542241,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,17:32:25,Stimuli/,2.0.10.252,0,1,0,160,['space'],2.0,0-Back,,,,,,,,,,,,,,,,500.0,86080.0,86080.0,85579.0,85579.0,,,,,,1.0,No Match,2000.0,85579.0,85579.0,83588.0,2.0,659,84248.0,83588.0,NeutFace,LM207_NC.bmp,nonlure
Emo_Nback_20180527,1,Behavioral,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,60.0506542241,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,17:32:25,Stimuli/,2.0.10.252,0,1,0,160,['space'],None,Fix15secPROC,,,,,,,,,,,,,,,,,,,,,15000.0,101082.0,101082.0,86082.0,86082.0,,,,,,,,0,,,None,None,None
Emo_Nback_20180527,1,Behavioral,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,60.0506542241,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,17:32:25,Stimuli/,2.0.10.252,0,1,0,160,['space'],3.0,Cue2Back,2500.0,104082.0,104082.0,101582.0,101582.0,500.0,101582.0,101582.0,101088.0,101088.0,,,,,,,,,,,,,,,,,,,,,,,0,,,Faces,None,None
Emo_Nback_20180527,1,Behavioral,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,60.0506542241,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,17:32:25,Stimuli/,2.0.10.252,0,1,0,160,['space'],3.0,2-Back,,,,,,,,,,,,,,,,500.0,106582.0,106582.0,106083.0,106083.0,,,,,,1.0,No Match,2000.0,106083.0,106083.0,104091.0,2.0,1576,105668.0,104091.0,NegFace,17F_FO.bmp,nonlure
Emo_Nback_20180527,1,Behavioral,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,60.0506542241,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,17:32:25,Stimuli/,2.0.10.252,0,1,0,160,['space'],3.0,2-Back,,,,,,,,,,,,,,,,500.0,109082.0,109082.0,108583.0,108583.0,,,,,,1.0,No Match,2000.0,108583.0,108583.0,106592.0,2.0,575,107168.0,106592.0,NegFace,HM03_FO.bmp,nonlure
Emo_Nback_20180527,1,Behavioral,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,60.0506542241,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,17:32:25,Stimuli/,2.0.10.252,0,1,0,160,['space'],3.0,2-Back,,,,,,,,,,,,,,,,500.0,111566.0,111566.0,111083.0,111083.0,,,,,,1.0,No Match,2000.0,111083.0,111083.0,109091.0,2.0,727,109819.0,109091.0,NegFace,BM045_FO.bmp,nonlure
Emo_Nback_20180527,1,Behavioral,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,60.0506542241,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,17:32:25,Stimuli/,2.0.10.252,0,1,0,160,['space'],3.0,2-Back,,,,,,,,,,,,,,,,500.0,114067.0,114067.0,113567.0,113567.0,,,,,,1.0,Match,2000.0,113567.0,113566.0,111572.0,1.0,729,112302.0,111572.0,NegFace,HM03_FO.bmp,target
Emo_Nback_20180527,1,Behavioral,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,60.0506542241,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,17:32:25,Stimuli/,2.0.10.252,0,1,0,160,['space'],3.0,2-Back,,,,,,,,,,,,,,,,500.0,116567.0,116567.0,116067.0,116067.0,,,,,,1.0,No Match,2000.0,116067.0,116067.0,114073.0,2.0,880,114953.0,114072.0,NegFace,17F_FO.bmp,lure
Emo_Nback_20180527,1,Behavioral,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,60.0506542241,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,17:32:25,Stimuli/,2.0.10.252,0,1,0,160,['space'],3.0,2-Back,,,,,,,,,,,,,,,,500.0,119068.0,119068.0,118567.0,118567.0,,,,,,1.0,No Match,2000.0,118567.0,118567.0,116573.0,2.0,1163,117737.0,116572.0,NegFace,BM045_FO.bmp,lure
Emo_Nback_20180527,1,Behavioral,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,60.0506542241,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,17:32:25,Stimuli/,2.0.10.252,0,1,0,160,['space'],3.0,2-Back,,,,,,,,,,,,,,,,500.0,121568.0,121568.0,121068.0,121068.0,,,,,,1.0,No Match,2000.0,121068.0,121068.0,119077.0,2.0,958,120036.0,119077.0,NegFace,9F_FO.bmp,nonlure
Emo_Nback_20180527,1,Behavioral,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,60.0506542241,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,17:32:25,Stimuli/,2.0.10.252,0,1,0,160,['space'],3.0,2-Back,,,,,,,,,,,,,,,,500.0,124068.0,124068.0,123568.0,123568.0,,,,,,1.0,No Match,2000.0,123568.0,123568.0,121577.0,2.0,675,122254.0,121577.0,NegFace,WM004_FO.bmp,nonlure
Emo_Nback_20180527,1,Behavioral,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,60.0506542241,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,17:32:25,Stimuli/,2.0.10.252,0,1,0,160,['space'],3.0,2-Back,,,,,,,,,,,,,,,,500.0,126568.0,126568.0,126069.0,126068.0,,,,,,1.0,Match,2000.0,126068.0,126068.0,124074.0,1.0,796,124870.0,124073.0,NegFace,9F_FO.bmp,target
Emo_Nback_20180527,1,Behavioral,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,60.0506542241,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,17:32:25,Stimuli/,2.0.10.252,0,1,0,160,['space'],3.0,2-Back,,,,,,,,,,,,,,,,500.0,129069.0,129069.0,128568.0,128568.0,,,,,,1.0,No Match,2000.0,128568.0,128568.0,126577.0,2.0,876,127454.0,126577.0,NegFace,BF06_FO.bmp,nonlure
